timestamp,open,high,low,close,volume,open_1h,high_1h,low_1h,close_1h,volume_1h,open_4h,high_4h,low_4h,close_4h,volume_4h
2025-06-25 09:15:00+08:00,106404.87,106616.01,106041.17,106145.29,300.88143,106407.34,106616.01,106016.0,106387.43,0.0,106083.0,106791.18,105808.03,106232.01,0.0
2025-06-25 09:30:00+08:00,106145.29,106413.0,106016.0,106412.99,101.90696,106407.34,106616.01,106016.0,106387.43,0.0,106083.0,106791.18,105808.03,106232.01,0.0
2025-06-25 09:45:00+08:00,106412.99,106423.33,106256.86,106387.43,74.63773,106407.34,106616.01,106016.0,106387.43,0.0,106083.0,106791.18,105808.03,106232.01,0.0
2025-06-25 10:00:00+08:00,106387.42,106775.49,106300.0,106725.57,432.53721,106387.42,106791.18,106300.0,106474.58,835.01863,106083.0,106791.18,105808.03,106232.01,0.0
2025-06-25 10:15:00+08:00,106725.56,106791.18,106540.63,106540.63,164.24342,106387.42,106791.18,106300.0,106474.58,0.0,106083.0,106791.18,105808.03,106232.01,0.0
2025-06-25 10:30:00+08:00,106540.63,106599.49,106468.87,106519.97,122.82862,106387.42,106791.18,106300.0,106474.58,0.0,106083.0,106791.18,105808.03,106232.01,0.0
2025-06-25 10:45:00+08:00,106519.97,106695.99,106421.75,106474.58,115.40938,106387.42,106791.18,106300.0,106474.58,0.0,106083.0,106791.18,105808.03,106232.01,0.0
2025-06-25 11:00:00+08:00,106474.58,106599.9,106305.34,106539.5,85.25005,106474.58,106599.9,106216.62,106232.01,326.44832,106083.0,106791.18,105808.03,106232.01,0.0
2025-06-25 11:15:00+08:00,106539.49,106583.68,106444.31,106471.01,89.85705,106474.58,106599.9,106216.62,106232.01,0.0,106083.0,106791.18,105808.03,106232.01,0.0
2025-06-25 11:30:00+08:00,106471.0,106502.4,106289.6,106291.93,68.50474,106474.58,106599.9,106216.62,106232.01,0.0,106083.0,106791.18,105808.03,106232.01,0.0
2025-06-25 11:45:00+08:00,106291.93,106350.0,106216.62,106232.01,82.83648,106474.58,106599.9,106216.62,106232.01,0.0,106083.0,106791.18,105808.03,106232.01,0.0
2025-06-25 12:00:00+08:00,106232.01,106308.89,106164.38,106178.08,104.05399,106232.01,106308.89,106001.0,106197.56,412.73706,106232.01,106702.0,106001.0,106600.01,1317.62334
2025-06-25 12:15:00+08:00,106178.07,106278.94,106167.36,106269.19,63.47093,106232.01,106308.89,106001.0,106197.56,0.0,106232.01,106702.0,106001.0,106600.01,0.0
2025-06-25 12:30:00+08:00,106269.19,106269.2,106022.38,106050.02,123.19951,106232.01,106308.89,106001.0,106197.56,0.0,106232.01,106702.0,106001.0,106600.01,0.0
2025-06-25 12:45:00+08:00,106050.01,106218.04,106001.0,106197.56,122.01263,106232.01,106308.89,106001.0,106197.56,0.0,106232.01,106702.0,106001.0,106600.01,0.0
2025-06-25 13:00:00+08:00,106197.55,106274.48,106123.04,106166.39,72.38399,106197.55,106396.61,106037.14,106213.72,356.85468,106232.01,106702.0,106001.0,106600.01,0.0
2025-06-25 13:15:00+08:00,106166.4,106166.4,106037.14,106144.29,60.38661,106197.55,106396.61,106037.14,106213.72,0.0,106232.01,106702.0,106001.0,106600.01,0.0
2025-06-25 13:30:00+08:00,106144.29,106396.61,106094.6,106265.41,135.81382,106197.55,106396.61,106037.14,106213.72,0.0,106232.01,106702.0,106001.0,106600.01,0.0
2025-06-25 13:45:00+08:00,106265.42,106350.64,106213.72,106213.72,88.27026,106197.55,106396.61,106037.14,106213.72,0.0,106232.01,106702.0,106001.0,106600.01,0.0
2025-06-25 14:00:00+08:00,106213.72,106285.05,106125.05,106162.35,70.22264,106213.72,106461.04,106125.05,106399.99,265.13494,106232.01,106702.0,106001.0,106600.01,0.0
2025-06-25 14:15:00+08:00,106162.35,106430.64,106152.4,106380.8,57.94006,106213.72,106461.04,106125.05,106399.99,0.0,106232.01,106702.0,106001.0,106600.01,0.0
2025-06-25 14:30:00+08:00,106380.81,106461.04,106294.31,106438.12,91.16549,106213.72,106461.04,106125.05,106399.99,0.0,106232.01,106702.0,106001.0,106600.01,0.0
2025-06-25 14:45:00+08:00,106438.13,106439.9,106371.94,106399.99,45.80675,106213.72,106461.04,106125.05,106399.99,0.0,106232.01,106702.0,106001.0,106600.01,0.0
2025-06-25 15:00:00+08:00,106400.0,106424.0,106321.25,106382.0,49.52412,106400.0,106702.0,106321.25,106600.01,282.89666,106232.01,106702.0,106001.0,106600.01,0.0
2025-06-25 15:15:00+08:00,106381.99,106632.9,106356.84,106617.84,97.24453,106400.0,106702.0,106321.25,106600.01,0.0,106232.01,106702.0,106001.0,106600.01,0.0
2025-06-25 15:30:00+08:00,106617.83,106672.03,106535.29,106672.03,66.88782,106400.0,106702.0,106321.25,106600.01,0.0,106232.01,106702.0,106001.0,106600.01,0.0
2025-06-25 15:45:00+08:00,106672.02,106702.0,106574.91,106600.01,69.24019,106400.0,106702.0,106321.25,106600.01,0.0,106232.01,106702.0,106001.0,106600.01,0.0
2025-06-25 16:00:00+08:00,106600.0,106644.92,106517.09,106620.99,91.40918,106600.0,106663.24,106343.13,106635.76,311.52266,106600.0,107237.44,106343.13,107198.02,2272.81569
2025-06-25 16:15:00+08:00,106621.0,106663.24,106429.41,106462.0,77.22719,106600.0,106663.24,106343.13,106635.76,0.0,106600.0,107237.44,106343.13,107198.02,0.0
2025-06-25 16:30:00+08:00,106462.0,106462.01,106344.81,106383.11,47.99574,106600.0,106663.24,106343.13,106635.76,0.0,106600.0,107237.44,106343.13,107198.02,0.0
2025-06-25 16:45:00+08:00,106383.1,106635.76,106343.13,106635.76,94.89055,106600.0,106663.24,106343.13,106635.76,0.0,106600.0,107237.44,106343.13,107198.02,0.0
2025-06-25 17:00:00+08:00,106635.76,106892.4,106590.89,106824.5,184.31552,106635.76,106971.91,106449.61,106628.06,622.78256,106600.0,107237.44,106343.13,107198.02,0.0
2025-06-25 17:15:00+08:00,106824.5,106919.12,106818.61,106854.01,126.97965,106635.76,106971.91,106449.61,106628.06,0.0,106600.0,107237.44,106343.13,107198.02,0.0
2025-06-25 17:30:00+08:00,106854.01,106971.91,106449.61,106506.68,205.31152,106635.76,106971.91,106449.61,106628.06,0.0,106600.0,107237.44,106343.13,107198.02,0.0
2025-06-25 17:45:00+08:00,106506.67,106635.32,106472.54,106628.06,106.17587,106635.76,106971.91,106449.61,106628.06,0.0,106600.0,107237.44,106343.13,107198.02,0.0
2025-06-25 18:00:00+08:00,106628.05,106763.67,106567.38,106730.74,102.20671,106628.05,107184.68,106567.38,107126.49,814.12848,106600.0,107237.44,106343.13,107198.02,0.0
2025-06-25 18:15:00+08:00,106730.75,107184.68,106712.8,107108.63,339.56604,106628.05,107184.68,106567.38,107126.49,0.0,106600.0,107237.44,106343.13,107198.02,0.0
2025-06-25 18:30:00+08:00,107108.64,107110.78,106910.09,106998.12,240.73728,106628.05,107184.68,106567.38,107126.49,0.0,106600.0,107237.44,106343.13,107198.02,0.0
2025-06-25 18:45:00+08:00,106998.12,107132.36,106919.41,107126.49,131.61845,106628.05,107184.68,106567.38,107126.49,0.0,106600.0,107237.44,106343.13,107198.02,0.0
2025-06-25 19:00:00+08:00,107126.5,107131.59,106949.01,106949.01,93.31657,107126.5,107237.44,106866.9,107198.02,524.38199,106600.0,107237.44,106343.13,107198.02,0.0
2025-06-25 19:15:00+08:00,106949.02,107009.04,106866.9,106970.51,117.93521,107126.5,107237.44,106866.9,107198.02,0.0,106600.0,107237.44,106343.13,107198.02,0.0
2025-06-25 19:30:00+08:00,106970.5,107198.45,106965.95,107186.86,107.72279,107126.5,107237.44,106866.9,107198.02,0.0,106600.0,107237.44,106343.13,107198.02,0.0
2025-06-25 19:45:00+08:00,107186.87,107237.44,107132.35,107198.02,205.40742,107126.5,107237.44,106866.9,107198.02,0.0,106600.0,107237.44,106343.13,107198.02,0.0
2025-06-25 20:00:00+08:00,107198.02,107205.15,107002.82,107030.55,155.9257,107198.02,107300.0,106927.8,107240.0,638.76405,107198.02,108135.3,106752.36,107028.0,7497.00314
2025-06-25 20:15:00+08:00,107030.55,107094.8,106927.8,107008.31,186.16089,107198.02,107300.0,106927.8,107240.0,0.0,107198.02,108135.3,106752.36,107028.0,0.0
2025-06-25 20:30:00+08:00,107008.3,107149.6,106940.29,107065.34,134.99669,107198.02,107300.0,106927.8,107240.0,0.0,107198.02,108135.3,106752.36,107028.0,0.0
2025-06-25 20:45:00+08:00,107065.34,107300.0,107049.7,107240.0,161.68077,107198.02,107300.0,106927.8,107240.0,0.0,107198.02,108135.3,106752.36,107028.0,0.0
2025-06-25 21:00:00+08:00,107240.0,107442.6,107172.87,107409.31,221.88717,107240.0,108130.24,107172.87,107923.21,2185.64353,107198.02,108135.3,106752.36,107028.0,0.0
2025-06-25 21:15:00+08:00,107409.3,107910.93,107409.3,107870.16,652.82144,107240.0,108130.24,107172.87,107923.21,0.0,107198.02,108135.3,106752.36,107028.0,0.0
2025-06-25 21:30:00+08:00,107870.17,108010.26,107528.0,107852.94,586.3866,107240.0,108130.24,107172.87,107923.21,0.0,107198.02,108135.3,106752.36,107028.0,0.0
2025-06-25 21:45:00+08:00,107852.94,108130.24,107699.99,107923.21,724.54832,107240.0,108130.24,107172.87,107923.21,0.0,107198.02,108135.3,106752.36,107028.0,0.0
2025-06-25 22:00:00+08:00,107923.22,108135.3,107814.13,107906.0,662.43394,107923.22,108135.3,107226.94,107629.59,2426.55627,107198.02,108135.3,106752.36,107028.0,0.0
2025-06-25 22:15:00+08:00,107906.0,107906.01,107226.94,107541.03,724.02575,107923.22,108135.3,107226.94,107629.59,0.0,107198.02,108135.3,106752.36,107028.0,0.0
2025-06-25 22:30:00+08:00,107541.02,107820.5,107512.91,107765.09,556.28361,107923.22,108135.3,107226.94,107629.59,0.0,107198.02,108135.3,106752.36,107028.0,0.0
2025-06-25 22:45:00+08:00,107765.08,107883.17,107615.38,107629.59,483.81297,107923.22,108135.3,107226.94,107629.59,0.0,107198.02,108135.3,106752.36,107028.0,0.0
2025-06-25 23:00:00+08:00,107629.58,107638.0,107359.78,107504.47,385.01963,107629.58,107638.0,106752.36,107028.0,2246.03929,107198.02,108135.3,106752.36,107028.0,0.0
2025-06-25 23:15:00+08:00,107504.47,107523.0,106995.59,107053.07,603.70416,107629.58,107638.0,106752.36,107028.0,0.0,107198.02,108135.3,106752.36,107028.0,0.0
2025-06-25 23:30:00+08:00,107053.07,107138.4,106752.36,106917.0,732.88905,107629.58,107638.0,106752.36,107028.0,0.0,107198.02,108135.3,106752.36,107028.0,0.0
2025-06-25 23:45:00+08:00,106916.99,107199.98,106864.33,107028.0,524.42645,107629.58,107638.0,106752.36,107028.0,0.0,107198.02,108135.3,106752.36,107028.0,0.0
2025-06-26 00:00:00+08:00,107027.99,107359.79,107007.46,107358.29,163.56375,107027.99,107490.75,106989.03,107139.81,647.37905,107027.99,107905.37,106931.0,107761.68,2109.69446
2025-06-26 00:15:00+08:00,107358.29,107490.75,107304.26,107343.08,103.33416,107027.99,107490.75,106989.03,107139.81,0.0,107027.99,107905.37,106931.0,107761.68,0.0
2025-06-26 00:30:00+08:00,107343.08,107383.57,107108.04,107175.24,171.36362,107027.99,107490.75,106989.03,107139.81,0.0,107027.99,107905.37,106931.0,107761.68,0.0
2025-06-26 00:45:00+08:00,107175.24,107175.24,106989.03,107139.81,209.11752,107027.99,107490.75,106989.03,107139.81,0.0,107027.99,107905.37,106931.0,107761.68,0.0
2025-06-26 01:00:00+08:00,107139.81,107419.35,107127.67,107386.26,98.01144,107139.81,107529.35,106931.0,107402.53,416.2053,107027.99,107905.37,106931.0,107761.68,0.0
2025-06-26 01:15:00+08:00,107386.25,107529.35,107355.8,107355.81,107.49138,107139.81,107529.35,106931.0,107402.53,0.0,107027.99,107905.37,106931.0,107761.68,0.0
2025-06-26 01:30:00+08:00,107355.81,107385.38,106931.0,107001.92,138.99356,107139.81,107529.35,106931.0,107402.53,0.0,107027.99,107905.37,106931.0,107761.68,0.0
2025-06-26 01:45:00+08:00,107001.92,107428.57,106979.65,107402.53,71.70892,107139.81,107529.35,106931.0,107402.53,0.0,107027.99,107905.37,106931.0,107761.68,0.0
2025-06-26 02:00:00+08:00,107402.54,107499.58,107265.11,107477.32,82.99455,107402.54,107523.9,107177.52,107406.63,346.45173,107027.99,107905.37,106931.0,107761.68,0.0
2025-06-26 02:15:00+08:00,107477.33,107510.82,107336.06,107439.89,74.9426,107402.54,107523.9,107177.52,107406.63,0.0,107027.99,107905.37,106931.0,107761.68,0.0
2025-06-26 02:30:00+08:00,107439.88,107500.0,107177.52,107435.85,83.14589,107402.54,107523.9,107177.52,107406.63,0.0,107027.99,107905.37,106931.0,107761.68,0.0
2025-06-26 02:45:00+08:00,107435.85,107523.9,107324.28,107406.63,105.36869,107402.54,107523.9,107177.52,107406.63,0.0,107027.99,107905.37,106931.0,107761.68,0.0
2025-06-26 03:00:00+08:00,107406.62,107750.0,107394.97,107691.3,261.19733,107406.62,107905.37,107394.97,107761.68,699.65838,107027.99,107905.37,106931.0,107761.68,0.0
2025-06-26 03:15:00+08:00,107691.29,107905.37,107631.72,107874.76,158.36787,107406.62,107905.37,107394.97,107761.68,0.0,107027.99,107905.37,106931.0,107761.68,0.0
2025-06-26 03:30:00+08:00,107874.76,107874.76,107563.66,107671.61,124.94427,107406.62,107905.37,107394.97,107761.68,0.0,107027.99,107905.37,106931.0,107761.68,0.0
2025-06-26 03:45:00+08:00,107671.61,107815.21,107621.31,107761.68,155.14891,107406.62,107905.37,107394.97,107761.68,0.0,107027.99,107905.37,106931.0,107761.68,0.0
2025-06-26 04:00:00+08:00,107761.67,107761.67,107500.0,107613.18,101.87826,107761.67,107859.33,107500.0,107781.2,280.92154,107761.67,108000.0,107079.9,107340.58,1118.92438
2025-06-26 04:15:00+08:00,107615.53,107696.11,107581.7,107677.2,68.92509,107761.67,107859.33,107500.0,107781.2,0.0,107761.67,108000.0,107079.9,107340.58,0.0
2025-06-26 04:30:00+08:00,107677.2,107840.42,107659.36,107674.17,56.36244,107761.67,107859.33,107500.0,107781.2,0.0,107761.67,108000.0,107079.9,107340.58,0.0
2025-06-26 04:45:00+08:00,107674.16,107859.33,107640.29,107781.2,53.75575,107761.67,107859.33,107500.0,107781.2,0.0,107761.67,108000.0,107079.9,107340.58,0.0
2025-06-26 05:00:00+08:00,107781.2,108000.0,107573.2,107573.2,150.36862,107781.2,108000.0,107444.57,107569.67,358.92205,107761.67,108000.0,107079.9,107340.58,0.0
2025-06-26 05:15:00+08:00,107573.21,107702.43,107520.79,107547.93,80.76947,107781.2,108000.0,107444.57,107569.67,0.0,107761.67,108000.0,107079.9,107340.58,0.0
2025-06-26 05:30:00+08:00,107547.93,107625.95,107444.57,107475.04,80.21002,107781.2,108000.0,107444.57,107569.67,0.0,107761.67,108000.0,107079.9,107340.58,0.0
2025-06-26 05:45:00+08:00,107475.03,107580.0,107456.16,107569.67,47.57394,107781.2,108000.0,107444.57,107569.67,0.0,107761.67,108000.0,107079.9,107340.58,0.0
2025-06-26 06:00:00+08:00,107569.67,107569.68,107335.29,107441.73,82.44046,107569.67,107569.68,107215.0,107275.01,222.01581,107761.67,108000.0,107079.9,107340.58,0.0
2025-06-26 06:15:00+08:00,107441.72,107455.27,107347.64,107367.73,36.13205,107569.67,107569.68,107215.0,107275.01,0.0,107761.67,108000.0,107079.9,107340.58,0.0
2025-06-26 06:30:00+08:00,107367.73,107372.63,107233.54,107300.77,49.77131,107569.67,107569.68,107215.0,107275.01,0.0,107761.67,108000.0,107079.9,107340.58,0.0
2025-06-26 06:45:00+08:00,107300.77,107306.68,107215.0,107275.01,53.67199,107569.67,107569.68,107215.0,107275.01,0.0,107761.67,108000.0,107079.9,107340.58,0.0
2025-06-26 07:00:00+08:00,107275.01,107300.0,107079.9,107298.0,81.27807,107275.01,107375.01,107079.9,107340.58,257.06498,107761.67,108000.0,107079.9,107340.58,0.0
2025-06-26 07:15:00+08:00,107298.0,107374.08,107147.82,107195.99,46.68907,107275.01,107375.01,107079.9,107340.58,0.0,107761.67,108000.0,107079.9,107340.58,0.0
2025-06-26 07:30:00+08:00,107195.99,107232.61,107183.5,107193.8,40.93149,107275.01,107375.01,107079.9,107340.58,0.0,107761.67,108000.0,107079.9,107340.58,0.0
2025-06-26 07:45:00+08:00,107193.8,107375.01,107133.89,107340.58,88.16635,107275.01,107375.01,107079.9,107340.58,0.0,107761.67,108000.0,107079.9,107340.58,0.0
2025-06-26 08:00:00+08:00,107340.59,107529.36,107340.58,107507.84,159.56729,107340.59,107623.52,107252.21,107320.0,388.09743,107340.59,108272.45,107105.43,107853.79,1896.83706
2025-06-26 08:15:00+08:00,107507.85,107623.52,107412.06,107424.76,111.3383,107340.59,107623.52,107252.21,107320.0,0.0,107340.59,108272.45,107105.43,107853.79,0.0
2025-06-26 08:30:00+08:00,107424.77,107439.3,107325.3,107343.07,54.31644,107340.59,107623.52,107252.21,107320.0,0.0,107340.59,108272.45,107105.43,107853.79,0.0
2025-06-26 08:45:00+08:00,107343.07,107456.1,107252.21,107320.0,62.8754,107340.59,107623.52,107252.21,107320.0,0.0,107340.59,108272.45,107105.43,107853.79,0.0
2025-06-26 09:00:00+08:00,107320.0,107320.0,107200.0,107241.44,50.7924,107320.0,107900.0,107105.43,107638.01,438.8069,107340.59,108272.45,107105.43,107853.79,0.0
2025-06-26 09:15:00+08:00,107241.43,107451.92,107105.43,107439.3,59.09637,107320.0,107900.0,107105.43,107638.01,0.0,107340.59,108272.45,107105.43,107853.79,0.0
2025-06-26 09:30:00+08:00,107439.31,107900.0,107324.69,107629.88,224.10242,107320.0,107900.0,107105.43,107638.01,0.0,107340.59,108272.45,107105.43,107853.79,0.0
2025-06-26 09:45:00+08:00,107629.87,107716.85,107550.98,107638.01,104.81571,107320.0,107900.0,107105.43,107638.01,0.0,107340.59,108272.45,107105.43,107853.79,0.0
2025-06-26 10:00:00+08:00,107638.01,107950.0,107638.01,107802.51,152.23046,107638.01,108039.05,107562.4,107920.47,511.55605,107340.59,108272.45,107105.43,107853.79,0.0
2025-06-26 10:15:00+08:00,107802.51,107880.0,107741.3,107766.66,73.66007,107638.01,108039.05,107562.4,107920.47,0.0,107340.59,108272.45,107105.43,107853.79,0.0
2025-06-26 10:30:00+08:00,107766.67,107800.0,107664.6,107719.11,56.72706,107638.01,108039.05,107562.4,107920.47,0.0,107340.59,108272.45,107105.43,107853.79,0.0
2025-06-26 10:45:00+08:00,107719.12,108039.05,107562.4,107920.47,228.93846,107638.01,108039.05,107562.4,107920.47,0.0,107340.59,108272.45,107105.43,107853.79,0.0
2025-06-26 11:00:00+08:00,107920.47,108272.45,107920.47,107966.92,296.76906,107920.47,108272.45,107783.69,107853.79,558.37668,107340.59,108272.45,107105.43,107853.79,0.0
2025-06-26 11:15:00+08:00,107966.92,108100.0,107800.0,107880.74,135.50137,107920.47,108272.45,107783.69,107853.79,0.0,107340.59,108272.45,107105.43,107853.79,0.0
2025-06-26 11:30:00+08:00,107880.75,107935.2,107784.84,107847.51,69.27226,107920.47,108272.45,107783.69,107853.79,0.0,107340.59,108272.45,107105.43,107853.79,0.0
2025-06-26 11:45:00+08:00,107847.52,107892.66,107783.69,107853.79,56.83399,107920.47,108272.45,107783.69,107853.79,0.0,107340.59,108272.45,107105.43,107853.79,0.0
2025-06-26 12:00:00+08:00,107853.79,107953.27,107721.03,107823.5,85.13372,107853.79,107953.27,107692.64,107845.41,326.06452,107853.79,108085.92,107520.0,107813.99,1290.81871
2025-06-26 12:15:00+08:00,107823.49,107852.13,107741.3,107776.19,65.07802,107853.79,107953.27,107692.64,107845.41,0.0,107853.79,108085.92,107520.0,107813.99,0.0
2025-06-26 12:30:00+08:00,107776.19,107935.17,107704.3,107769.19,102.62132,107853.79,107953.27,107692.64,107845.41,0.0,107853.79,108085.92,107520.0,107813.99,0.0
2025-06-26 12:45:00+08:00,107769.18,107868.48,107692.64,107845.41,73.23146,107853.79,107953.27,107692.64,107845.41,0.0,107853.79,108085.92,107520.0,107813.99,0.0
2025-06-26 13:00:00+08:00,107845.4,107845.4,107705.35,107796.07,43.34376,107845.4,107845.4,107520.0,107632.09,213.1355,107853.79,108085.92,107520.0,107813.99,0.0
2025-06-26 13:15:00+08:00,107796.07,107812.5,107672.9,107672.9,48.09546,107845.4,107845.4,107520.0,107632.09,0.0,107853.79,108085.92,107520.0,107813.99,0.0
2025-06-26 13:30:00+08:00,107672.91,107680.4,107521.59,107546.12,82.81536,107845.4,107845.4,107520.0,107632.09,0.0,107853.79,108085.92,107520.0,107813.99,0.0
2025-06-26 13:45:00+08:00,107546.12,107632.09,107520.0,107632.09,38.88092,107845.4,107845.4,107520.0,107632.09,0.0,107853.79,108085.92,107520.0,107813.99,0.0
2025-06-26 14:00:00+08:00,107632.09,107751.0,107553.11,107741.3,99.17066,107632.09,107813.57,107553.11,107761.5,239.49288,107853.79,108085.92,107520.0,107813.99,0.0
2025-06-26 14:15:00+08:00,107741.3,107778.39,107664.48,107698.91,49.24462,107632.09,107813.57,107553.11,107761.5,0.0,107853.79,108085.92,107520.0,107813.99,0.0
2025-06-26 14:30:00+08:00,107698.91,107813.57,107698.91,107750.37,42.0198,107632.09,107813.57,107553.11,107761.5,0.0,107853.79,108085.92,107520.0,107813.99,0.0
2025-06-26 14:45:00+08:00,107750.37,107800.0,107700.0,107761.5,49.0578,107632.09,107813.57,107553.11,107761.5,0.0,107853.79,108085.92,107520.0,107813.99,0.0
2025-06-26 15:00:00+08:00,107761.5,107878.34,107751.3,107829.09,84.71033,107761.5,108085.92,107751.3,107813.99,512.12581,107853.79,108085.92,107520.0,107813.99,0.0
2025-06-26 15:15:00+08:00,107829.09,108078.53,107794.87,107973.59,227.20973,107761.5,108085.92,107751.3,107813.99,0.0,107853.79,108085.92,107520.0,107813.99,0.0
2025-06-26 15:30:00+08:00,107973.58,108059.06,107909.7,107976.0,111.21011,107761.5,108085.92,107751.3,107813.99,0.0,107853.79,108085.92,107520.0,107813.99,0.0
2025-06-26 15:45:00+08:00,107976.0,108085.92,107800.0,107813.99,88.99564,107761.5,108085.92,107751.3,107813.99,0.0,107853.79,108085.92,107520.0,107813.99,0.0
2025-06-26 16:00:00+08:00,107813.99,108078.89,107813.99,108078.89,153.06846,107813.99,108174.86,107709.38,107753.07,504.11053,107813.99,108174.86,107117.65,107325.41,2010.44306
2025-06-26 16:15:00+08:00,108078.89,108174.86,107800.0,107854.26,160.61322,107813.99,108174.86,107709.38,107753.07,0.0,107813.99,108174.86,107117.65,107325.41,0.0
2025-06-26 16:30:00+08:00,107854.26,107951.66,107709.38,107805.98,109.93393,107813.99,108174.86,107709.38,107753.07,0.0,107813.99,108174.86,107117.65,107325.41,0.0
2025-06-26 16:45:00+08:00,107805.99,107839.99,107741.3,107753.07,80.49492,107813.99,108174.86,107709.38,107753.07,0.0,107813.99,108174.86,107117.65,107325.41,0.0
2025-06-26 17:00:00+08:00,107753.07,107786.53,107275.63,107297.47,302.72442,107753.07,107786.53,107275.63,107325.12,744.20067,107813.99,108174.86,107117.65,107325.41,0.0
2025-06-26 17:15:00+08:00,107297.47,107506.0,107297.46,107458.51,192.59704,107753.07,107786.53,107275.63,107325.12,0.0,107813.99,108174.86,107117.65,107325.41,0.0
2025-06-26 17:30:00+08:00,107458.51,107483.67,107376.96,107420.0,163.66956,107753.07,107786.53,107275.63,107325.12,0.0,107813.99,108174.86,107117.65,107325.41,0.0
2025-06-26 17:45:00+08:00,107420.0,107440.0,107297.67,107325.12,85.20965,107753.07,107786.53,107275.63,107325.12,0.0,107813.99,108174.86,107117.65,107325.41,0.0
2025-06-26 18:00:00+08:00,107325.13,107468.94,107240.0,107374.68,94.60549,107325.13,107468.94,107240.0,107389.01,348.76501,107813.99,108174.86,107117.65,107325.41,0.0
2025-06-26 18:15:00+08:00,107374.69,107374.69,107275.0,107339.91,72.49829,107325.13,107468.94,107240.0,107389.01,0.0,107813.99,108174.86,107117.65,107325.41,0.0
2025-06-26 18:30:00+08:00,107339.91,107388.9,107293.76,107353.46,96.18654,107325.13,107468.94,107240.0,107389.01,0.0,107813.99,108174.86,107117.65,107325.41,0.0
2025-06-26 18:45:00+08:00,107353.46,107444.0,107317.39,107389.01,85.47469,107325.13,107468.94,107240.0,107389.01,0.0,107813.99,108174.86,107117.65,107325.41,0.0
2025-06-26 19:00:00+08:00,107389.0,107403.02,107323.53,107350.39,74.15054,107389.0,107403.02,107117.65,107325.41,413.36685,107813.99,108174.86,107117.65,107325.41,0.0
2025-06-26 19:15:00+08:00,107350.4,107350.4,107178.65,107191.71,154.32094,107389.0,107403.02,107117.65,107325.41,0.0,107813.99,108174.86,107117.65,107325.41,0.0
2025-06-26 19:30:00+08:00,107191.7,107239.79,107156.55,107156.55,91.4687,107389.0,107403.02,107117.65,107325.41,0.0,107813.99,108174.86,107117.65,107325.41,0.0
2025-06-26 19:45:00+08:00,107156.55,107376.0,107117.65,107325.41,93.42667,107389.0,107403.02,107117.65,107325.41,0.0,107813.99,108174.86,107117.65,107325.41,0.0
2025-06-26 20:00:00+08:00,107325.42,107421.57,107205.09,107240.87,85.08448,107325.42,107421.57,107033.33,107122.48,385.28934,107325.42,107765.55,106562.5,107313.6,2623.12904
2025-06-26 20:15:00+08:00,107240.86,107302.64,107095.19,107200.0,85.39265,107325.42,107421.57,107033.33,107122.48,0.0,107325.42,107765.55,106562.5,107313.6,0.0
2025-06-26 20:30:00+08:00,107200.0,107317.4,107033.33,107310.1,150.13924,107325.42,107421.57,107033.33,107122.48,0.0,107325.42,107765.55,106562.5,107313.6,0.0
2025-06-26 20:45:00+08:00,107310.09,107310.1,107111.55,107122.48,64.67297,107325.42,107421.57,107033.33,107122.48,0.0,107325.42,107765.55,106562.5,107313.6,0.0
2025-06-26 21:00:00+08:00,107122.47,107200.0,107012.46,107043.0,107.94758,107122.47,107348.52,106817.64,106960.01,798.08785,107325.42,107765.55,106562.5,107313.6,0.0
2025-06-26 21:15:00+08:00,107043.01,107128.65,107013.28,107112.59,126.04887,107122.47,107348.52,106817.64,106960.01,0.0,107325.42,107765.55,106562.5,107313.6,0.0
2025-06-26 21:30:00+08:00,107112.6,107348.52,107011.66,107226.69,266.01266,107122.47,107348.52,106817.64,106960.01,0.0,107325.42,107765.55,106562.5,107313.6,0.0
2025-06-26 21:45:00+08:00,107226.69,107309.5,106817.64,106960.01,298.07874,107122.47,107348.52,106817.64,106960.01,0.0,107325.42,107765.55,106562.5,107313.6,0.0
2025-06-26 22:00:00+08:00,106960.01,107153.84,106884.31,107039.09,214.49667,106960.01,107765.55,106884.31,107436.6,711.91004,107325.42,107765.55,106562.5,107313.6,0.0
2025-06-26 22:15:00+08:00,107039.09,107281.25,106948.62,107230.8,142.16921,106960.01,107765.55,106884.31,107436.6,0.0,107325.42,107765.55,106562.5,107313.6,0.0
2025-06-26 22:30:00+08:00,107230.81,107724.22,107220.63,107636.0,222.03903,106960.01,107765.55,106884.31,107436.6,0.0,107325.42,107765.55,106562.5,107313.6,0.0
2025-06-26 22:45:00+08:00,107636.0,107765.55,107392.0,107436.6,133.20513,106960.01,107765.55,106884.31,107436.6,0.0,107325.42,107765.55,106562.5,107313.6,0.0
2025-06-26 23:00:00+08:00,107436.6,107515.5,107290.0,107290.01,100.90703,107436.6,107515.5,106562.5,107313.6,727.84181,107325.42,107765.55,106562.5,107313.6,0.0
2025-06-26 23:15:00+08:00,107290.0,107397.58,106898.0,106925.41,137.12249,107436.6,107515.5,106562.5,107313.6,0.0,107325.42,107765.55,106562.5,107313.6,0.0
2025-06-26 23:30:00+08:00,106925.4,107055.6,106562.5,106923.02,347.68017,107436.6,107515.5,106562.5,107313.6,0.0,107325.42,107765.55,106562.5,107313.6,0.0
